"Il","Ilce","ToplamSandik","ToplamSecmen","KullanilanOy","GecerliOy","Turnout","GecerliOy.Orani","Oy.SP","Parti.Oran.SP","Oy.BTP","Parti.Oran.BTP","Oy.TKP","Parti.Oran.TKP","Oy.VP","Parti.Oran.VP","Oy.BBP","Parti.Oran.BBP","Oy.CHP","Parti.Oran.CHP","Oy.AKP","Parti.Oran.AKP","Oy.DP","Parti.Oran.DP","Oy.DSP","Parti.Oran.DSP","Oy.Bagimsiz","Parti.Oran.Bagimsiz","Oy.MHP","Parti.Oran.MHP","Oy.IYI","Parti.Oran.IYI","Oy.HDP","Parti.Oran.HDP"
"VAN","Muradiye",112,27810,22631,20913,0.813772024451636,0.92408643011798,4640,0.221871563142543,57,0.00272557739205279,0,0,0,0,0,0,292,0.0139626069908669,6584,0.314828097355712,0,0,0,0,70,0.00334720030602974,0,0,432,0.0206570076029264,8838,0.422607947209869
"VAN","Özalp",130,35346,27467,24852,0.777089345329033,0.904794844722758,119,0.0047883470143248,67,0.00269596008369548,0,0,0,0,0,0,569,0.0228955416063094,5448,0.219217769193626,0,0,0,0,0,0,0,0,0,0,18649,0.750402382102044
"VAN","Bahçesaray",37,7915,6545,6135,0.826910928616551,0.937356760886173,27,0.00440097799511002,6,0.00097799511002445,0,0,0,0,81,0.0132029339853301,56,0.0091279543602282,4017,0.654767726161369,0,0,0,0,0,0,0,0,85,0.0138549307253464,1863,0.303667481662592
"VAN","Çaldiran",134,33133,25703,23989,0.775752271149609,0.933315177216667,265,0.0110467297511359,50,0.0020842886322898,0,0,0,0,103,0.00429363458251699,439,0.0183000541915044,10419,0.434324065196548,0,0,0,0,0,0,0,0,0,0,12713,0.529951227646004
"VAN","Edremit",239,76181,60783,57782,0.797876110841286,0.950627642597437,825,0.014277802775951,135,0.0023363677269738,0,0,0,0,0,0,913,0.0158007684053858,24145,0.417863694576166,0,0,0,0,0,0,0,0,670,0.0115953064968329,31094,0.538126060018691
"VAN","Saray",48,11707,9314,8430,0.795592380626975,0.90508911316298,32,0.00379596678529063,22,0.00260972716488731,0,0,0,0,0,0,127,0.0150652431791222,3075,0.364768683274021,0,0,0,0,0,0,0,0,0,0,5174,0.613760379596679
"VAN","Tusba",299,90049,66607,62560,0.73967506579751,0.939240620355218,795,0.012707800511509,206,0.00329283887468031,0,0,0,0,0,0,1367,0.0218510230179028,24632,0.393734015345269,0,0,0,0,1527,0.0244085677749361,0,0,919,0.0146898976982097,33114,0.529315856777494
"VAN","Ipekyolu",583,190922,148304,140199,0.776777951205204,0.945348743122235,2340,0.0166905612736182,286,0.00203995748899778,0,0,0,0,0,0,2764,0.0197148339146499,56921,0.40600146934001,0,0,0,0,0,0,0,0,1516,0.0108132012353868,76372,0.544739976747338
"YOZGAT","Akdagmadeni",46,14259,10928,10569,0.766393155200224,0.967148609077599,42,0.00397388589270508,10,0.000946163307786924,0,0,0,0,0,0,0,0,4517,0.427381966127354,0,0,0,0,0,0,5451,0.515753619074652,549,0.0519443655975021,0,0
"YOZGAT","Bogazliyan",44,12271,10958,10564,0.892999755521147,0.964044533674028,24,0.00227186671715259,9,0.000851950018932223,0,0,0,0,0,0,4615,0.436861037485801,5564,0.526694433926543,0,0,0,0,0,0,352,0.0333207118515714,0,0,0,0
"YOZGAT","Çayiralan",14,4218,3223,3097,0.764106211474633,0.960905988209742,2,0.000645786244752987,2,0.000645786244752987,0,0,0,0,0,0,1195,0.38585728123991,992,0.320309977397481,0,0,0,0,0,0,906,0.292541168873103,0,0,0,0
"YOZGAT","Çekerek",22,6641,5790,5544,0.871856648095166,0.957512953367876,38,0.00685425685425685,8,0.00144300144300144,0,0,0,0,0,0,0,0,2673,0.482142857142857,0,0,0,0,0,0,2253,0.406385281385281,572,0.103174603174603,0,0
"YOZGAT","Sarikaya",46,12572,9907,9516,0.788020999045498,0.960532956495407,50,0.00525430853299706,14,0.00147120638923918,0,0,0,0,0,0,0,0,4032,0.423707440100883,0,0,0,0,0,0,5184,0.544766708701135,236,0.0248003362757461,0,0
"YOZGAT","Sorgun",109,35753,29750,28811,0.832098005761754,0.968436974789916,364,0.0126340633785707,81,0.00281142619138523,0,0,0,0,5592,0.194092534101558,0,0,9706,0.336885217451668,0,0,0,0,132,0.00458158342299816,11338,0.393530248863281,1598,0.0554649265905383,0,0
"YOZGAT","Sefaatli",27,6773,5867,5632,0.866233574486933,0.959945457644452,11,0.001953125,4,0.000710227272727273,0,0,0,0,0,0,0,0,2488,0.441761363636364,0,0,0,0,0,0,2557,0.454012784090909,572,0.1015625,0,0
"YOZGAT","Yerköy",64,20040,17189,16574,0.857734530938124,0.964221304322532,159,0.00959333896464342,28,0.00168939302522022,0,0,0,0,0,0,0,0,4510,0.272112947990829,0,0,43,0.00259442500301677,0,0,3394,0.204778568842766,8440,0.509231326173525,0,0
"YOZGAT","Merkez",179,55679,47834,46083,0.859103072971857,0.963394238407827,243,0.00527309419959638,788,0.0170995811904607,155,0.00336349630015407,0,0,0,0,0,0,18828,0.408567150576134,164,0.00355879608532431,62,0.00134539852006163,16988,0.368639194496886,7214,0.156543627802009,1641,0.0356096608293731,0,0
"YOZGAT","Aydincik",9,2382,2126,2058,0.892527287993283,0.968015051740358,8,0.00388726919339164,3,0.00145772594752187,0,0,0,0,0,0,0,0,1003,0.487366375121477,0,0,0,0,0,0,999,0.485422740524781,45,0.021865889212828,0,0
"YOZGAT","Çandir",12,2865,2391,2307,0.83455497382199,0.964868255959849,5,0.00216731686172518,0,0,0,0,0,0,0,0,788,0.341569137407889,1089,0.472041612483745,0,0,0,0,0,0,425,0.184221933246641,0,0,0,0
"YOZGAT","Kadisehri",14,3431,3190,3046,0.929758088020985,0.954858934169279,14,0.00459619172685489,7,0.00229809586342745,0,0,0,0,1226,0.402495075508864,0,0,1732,0.568614576493762,0,0,0,0,0,0,44,0.0144451739986868,23,0.00755088640840446,0,0
"YOZGAT","Saraykent",14,4071,3181,3054,0.781380496192582,0.960075447972336,5,0.00163719711853307,26,0.00851342501637197,0,0,0,0,1096,0.358873608382449,0,0,1353,0.443025540275049,0,0,0,0,0,0,541,0.177144728225278,33,0.0108055009823183,0,0
"YOZGAT","Yenifakili",9,2129,1920,1822,0.90183184593706,0.948958333333333,11,0.00603732162458836,7,0.00384193194291987,0,0,0,0,0,0,0,0,781,0.428649835345774,0,0,0,0,0,0,0,0,1023,0.561470911086718,0,0
"ZONGULDAK","Çaycuma",66,20126,17492,16827,0.869124515552022,0.961982620626572,185,0.0109942354549236,13,0.000772567896832472,0,0,0,0,77,0.00457597908123849,9652,0.573601949248232,6414,0.38117311463719,33,0.00196113389195935,28,0.00166399239317763,0,0,176,0.0104593807571165,249,0.0147976466393296,0,0
"ZONGULDAK","Devrek",58,19217,16092,15457,0.83738356663371,0.960539398458861,287,0.0185676392572944,7,0.000452869250177913,0,0,0,0,24,0.00155269457203856,6949,0.449569774212331,6697,0.433266481205926,0,0,26,0.00168208578637511,0,0,1280,0.0828103771753898,187,0.0120980785404671,0,0
"ZONGULDAK","Eregli",272,84963,72823,70699,0.857114273271895,0.970833390549689,265,0.00374828498281447,90,0.00127300244699359,0,0,0,0,3213,0.0454461873576713,37130,0.525184231743023,26447,0.374078841284884,0,0,234,0.00330980636218334,0,0,2200,0.0311178375931767,1120,0.0158418082292536,0,0
"ZONGULDAK","Merkez",242,75052,60763,59095,0.809612002345041,0.972549084146602,1147,0.0194094255013114,57,0.00096454860817328,141,0.00238598866232338,0,0,0,0,23152,0.391775953972417,25125,0.425162873339538,144,0.00243675437854302,417,0.00705643455453084,0,0,8912,0.150808020983163,0,0,0,0
"ZONGULDAK","Alapli",43,13611,11753,11388,0.86349276320623,0.968944099378882,60,0.00526870389884088,10,0.000878117316473481,0,0,0,0,0,0,6965,0.611608710923779,4022,0.353178784685634,0,0,43,0.00377590446083597,0,0,288,0.0252897787144362,0,0,0,0
"ZONGULDAK","Gökçebey",21,6177,5325,5050,0.862068965517241,0.948356807511737,8,0.00158415841584158,10,0.00198019801980198,0,0,0,0,0,0,1517,0.30039603960396,1587,0.314257425742574,0,0,12,0.00237623762376238,0,0,124,0.0245544554455446,1792,0.354851485148515,0,0
"ZONGULDAK","Kilimli",48,15337,13024,12539,0.849188237595358,0.962761056511056,189,0.0150729723263418,7,0.000558258234308956,0,0,0,0,26,0.00207353058457612,3657,0.291650051838265,5137,0.409681792806444,0,0,23,0.00183427705558657,11,0.00087726293962836,394,0.0314219634739612,3095,0.246829890740888,0,0
"ZONGULDAK","Kozlu",91,28270,23082,22258,0.816483905199858,0.964301187072177,502,0.0225536885614161,13,0.000584059663941055,0,0,0,0,316,0.0141971426004133,4237,0.190358522778327,9117,0.409605535088507,0,0,73,0.00327971965136131,0,0,1028,0.0461856411178003,6972,0.313235690538233,0,0
"AKSARAY","Merkez",433,141003,115437,111812,0.818684708835982,0.968597590027461,690,0.0061710728723214,228,0.00203913712302794,131,0.00117160948735377,53,0.000474009945265267,477,0.0042660895073874,0,0,45253,0.404724001001681,268,0.00239688047794512,194,0.00173505527134833,130,0.00116266590348084,44015,0.393651844166995,20373,0.182207634243194,0,0
"AKSARAY","Ortaköy",45,13986,11796,11246,0.843414843414843,0.953374025093252,123,0.0109372221234217,17,0.00151164858616397,0,0,0,0,0,0,0,0,6143,0.546238662635604,0,0,0,0,0,0,4561,0.405566423617286,402,0.0357460430375245,0,0
"AKSARAY","Agaçören",11,2273,1922,1802,0.845578530576331,0.937565036420395,12,0.00665926748057714,1,0.000554938956714761,0,0,0,0,0,0,0,0,853,0.473362930077691,0,0,0,0,0,0,889,0.493340732519423,47,0.0260821309655938,0,0
"AKSARAY","Güzelyurt",8,1902,1693,1636,0.890115667718191,0.966331955109273,47,0.0287286063569682,3,0.00183374083129584,0,0,0,0,0,0,0,0,780,0.476772616136919,0,0,2,0.00122249388753056,0,0,757,0.462713936430318,47,0.0287286063569682,0,0
"AKSARAY","Sariyahsi",13,3096,2329,2194,0.752260981912145,0.942035208243882,16,0.0072926162260711,2,0.000911577028258888,0,0,0,0,0,0,631,0.287602552415679,1474,0.6718322698268,0,0,0,0,0,0,71,0.0323609845031905,0,0,0,0
"AKSARAY","Eskil",51,11662,10883,10514,0.933201852169439,0.966093907929799,48,0.00456534144949591,10,0.000951112801978315,0,0,0,0,85,0.00808445881681568,268,0.0254898230930188,5557,0.528533384059349,0,0,14,0.00133155792276964,0,0,4532,0.431044321856572,0,0,0,0
"AKSARAY","Gülagaç",11,3067,2708,2560,0.882947505705902,0.945347119645495,14,0.00546875,3,0.001171875,0,0,0,0,0,0,0,0,1382,0.53984375,0,0,6,0.00234375,0,0,1155,0.451171875,0,0,0,0
"AKSARAY","Sultanhani",23,6825,6384,6081,0.935384615384615,0.952537593984962,40,0.00657786548265088,3,0.000493339911198816,0,0,0,0,0,0,1426,0.234500904456504,4226,0.694951488242065,0,0,0,0,0,0,214,0.0351915803321822,172,0.0282848215753988,0,0
"BAYBURT","Merkez",84,25034,19880,19315,0.794119996804346,0.971579476861167,569,0.0294589697126586,14,0.00072482526533782,17,0.000880144965053068,0,0,0,0,329,0.0170333937354388,6905,0.357494175511261,0,0,25,0.00129433083096039,26,0.00134610406419881,10911,0.564897747864354,519,0.0268703080507378,0,0
"BAYBURT","Aydintepe",8,2164,1931,1878,0.892329020332717,0.972553081305023,15,0.00798722044728434,1,0.00053248136315229,0,0,0,0,0,0,0,0,677,0.3604898828541,0,0,2,0.00106496272630458,0,0,1183,0.629925452609159,0,0,0,0
"BAYBURT","Demirözü",7,1593,1234,1182,0.774639045825486,0.957860615883306,15,0.0126903553299492,0,0,0,0,0,0,0,0,18,0.0152284263959391,872,0.737732656514382,0,0,0,0,0,0,257,0.217428087986464,20,0.0169204737732657,0,0
"KARAMAN","Ermenek",35,7557,6459,6178,0.854704247717348,0.956494813438613,29,0.00469407575267077,10,0.00161864681126578,0,0,0,0,0,0,0,0,2288,0.370346390417611,0,0,0,0,0,0,436,0.0705730009711881,3415,0.552767886047264,0,0
"KARAMAN","Merkez",341,108660,93339,90701,0.859000552181115,0.971737430227451,2096,0.0231088962635473,92,0.00101432178256028,100,0.00110252367669596,0,0,0,0,14685,0.161905601922801,34842,0.384141299434405,0,0,67,0.000738690863386291,0,0,35893,0.39572882327648,2926,0.0322598427801237,0,0
"KARAMAN","Ayranci",8,1770,1595,1565,0.901129943502825,0.981191222570533,1,0.000638977635782748,1,0.000638977635782748,0,0,0,0,0,0,367,0.234504792332268,475,0.303514376996805,0,0,0,0,0,0,721,0.460702875399361,0,0,0,0
"KARAMAN","Kazimkarabekir",10,2358,2143,2088,0.908821034775233,0.974335044330378,8,0.00383141762452107,7,0.00335249042145594,0,0,0,0,0,0,63,0.0301724137931034,941,0.450670498084291,0,0,0,0,0,0,1044,0.5,25,0.0119731800766284,0,0
"KARAMAN","Basyayla",7,1394,1197,1149,0.858680057388809,0.959899749373434,1,0.000870322019147084,0,0,0,0,0,0,0,0,13,0.0113141862489121,645,0.561357702349869,0,0,0,0,0,0,473,0.411662315056571,17,0.0147954743255004,0,0
"KARAMAN","Sariveliler",18,4209,3853,3571,0.915419339510573,0.926810277705684,7,0.00196023522822739,40,0.0112013441612994,0,0,0,0,0,0,193,0.0540464855782694,1553,0.434892187062447,0,0,0,0,1559,0.436572388686642,219,0.061327359283114,0,0,0,0
"KIRIKKALE","Delice",10,1819,1679,1614,0.923034634414513,0.961286480047647,10,0.00619578686493185,4,0.00247831474597274,0,0,0,0,0,0,0,0,1380,0.855018587360595,0,0,0,0,0,0,43,0.0266418835192069,177,0.109665427509294,0,0
"KIRIKKALE","Keskin",24,6467,5434,5197,0.840265965671873,0.956385719543614,12,0.00230902443717529,4,0.000769674812391764,0,0,0,0,0,0,0,0,1800,0.346353665576294,0,0,0,0,0,0,1575,0.303059457379257,1806,0.347508177794882,0,0
"KIRIKKALE","Merkez",409,136134,112123,108409,0.823622313308946,0.966875663334017,984,0.00907673717126807,71,0.000654927173943123,114,0.00105157320886642,97,0.000894759660175816,1435,0.0132369083747659,0,0,45569,0.420343329428368,0,0,303,0.00279497089725023,0,0,25445,0.234712985084264,34391,0.317233809001098,0,0
"KIRIKKALE","Sulakyurt",8,1814,1665,1626,0.917861080485116,0.976576576576577,2,0.001230012300123,0,0,0,0,0,0,0,0,160,0.0984009840098401,558,0.343173431734317,0,0,0,0,0,0,906,0.55719557195572,0,0,0,0
"KIRIKKALE","Bahsili",14,4465,4155,3958,0.93057110862262,0.952587244283995,97,0.0245073269327943,21,0.00530570995452249,0,0,0,0,0,0,0,0,2052,0.51844365841334,0,0,0,0,0,0,1788,0.451743304699343,0,0,0,0
"KIRIKKALE","Baliseyh",6,1727,1603,1538,0.928199189345686,0.959451029320025,8,0.00520156046814044,0,0,0,0,0,0,0,0,255,0.165799739921977,825,0.536410923276983,0,0,0,0,0,0,450,0.2925877763329,0,0,0,0
"KIRIKKALE","Çelebi",5,959,913,893,0.952033368091762,0.978094194961665,2,0.00223964165733483,1,0.00111982082866741,0,0,0,0,0,0,13,0.0145576707726764,465,0.520716685330347,0,0,0,0,0,0,412,0.461366181410974,0,0,0,0
"KIRIKKALE","Karakeçili",11,2570,2462,2401,0.957976653696498,0.975223395613322,1,0.00041649312786339,0,0,0,0,0,0,0,0,11,0.00458142440649729,1176,0.489795918367347,0,0,0,0,0,0,1195,0.497709287796751,18,0.00749687630154102,0,0
"KIRIKKALE","Yahsihan",47,14628,12514,12074,0.85548263604047,0.964839379894518,102,0.00844790458837171,13,0.00107669372204737,0,0,0,0,0,0,0,0,4726,0.391419579261222,0,0,0,0,0,0,6028,0.499254596653967,1205,0.0998012257743913,0,0
"BATMAN","Merkez",736,246596,192059,181767,0.778840694901783,0.94641230038686,2712,0.0149202000363102,194,0.00106730044507529,185,0.00101778650690169,0,0,0,0,2575,0.0141664878663344,51902,0.285541379898441,339,0.00186502500453878,412,0.0022666380586135,730,0.00401613054074722,1180,0.00649182744942701,1524,0.00838436019739557,120014,0.660262863996215
"BATMAN","Besiri",20,5738,5237,4968,0.912687347507842,0.94863471453122,2059,0.414452495974235,6,0.00120772946859903,0,0,0,0,0,0,18,0.0036231884057971,2030,0.408615136876006,9,0.00181159420289855,0,0,9,0.00181159420289855,8,0.00161030595813205,26,0.00523349436392915,803,0.161634460547504
"BATMAN","Gercüs",14,4129,3539,3287,0.857108258658271,0.928793444475841,7,0.00212960146029814,1,0.000304228780042592,0,0,0,0,0,0,18,0.00547611804076666,1611,0.490112564648616,7,0.00212960146029814,0,0,0,0,47,0.0142987526620018,28,0.00851840584119258,1568,0.477030727106784
"BATMAN","Kozluk",60,16229,13683,12894,0.843120340131863,0.942337206752905,55,0.00426554986815573,80,0.00620443617186288,0,0,0,0,0,0,91,0.00705754614549403,5680,0.440514968202265,41,0.00317977353807973,0,0,503,0.0390103924305879,0,0,85,0.00659221343260431,6359,0.493175120210951
"BATMAN","Sason",41,8487,7542,7085,0.888653234358431,0.939405993105277,21,0.00296400846859562,7,0.000988002822865208,0,0,0,0,0,0,3053,0.43091037402964,3923,0.553705010585745,16,0.00225829216654905,0,0,0,0,42,0.00592801693719125,23,0.00324629498941426,0,0
"BATMAN","Hasankeyf",8,2232,2016,1853,0.903225806451613,0.919146825396825,5,0.00269832703723691,8,0.00431732325957906,0,0,0,0,0,0,9,0.00485698866702644,1125,0.607123583378305,3,0.00161899622234215,0,0,47,0.025364274150027,17,0.00917431192660551,10,0.00539665407447383,629,0.339449541284404
"SIRNAK","Beytüssebap",16,4763,4137,3986,0.868570228847365,0.963500120860527,26,0.00652282990466633,0,0,0,0,0,0,0,0,118,0.0296036126442549,2307,0.578775715002509,0,0,0,0,0,0,0,0,0,0,1535,0.38509784244857
"SIRNAK","Cizre",197,65111,52393,49664,0.80467202162461,0.94791288912641,159,0.00320151417525773,82,0.00165109536082474,0,0,0,0,403,0.00811452963917526,1355,0.0272833440721649,8755,0.176284632731959,0,0,0,0,672,0.0135309278350515,0,0,0,0,38238,0.769933956185567
"SIRNAK","Idil",50,15907,11841,11207,0.744389262588797,0.946457224896546,59,0.00526456678861426,0,0,0,0,0,0,43,0.00383688765949853,237,0.0211474971000268,1884,0.168109217453377,0,0,0,0,0,0,709,0.0632640314089408,0,0,8275,0.738377799589542
"SIRNAK","Silopi",160,52098,43410,41206,0.833237360359323,0.949228288412808,324,0.0078629325826336,71,0.00172305004125613,0,0,0,0,150,0.00364024656603407,0,0,8151,0.197810998398291,0,0,0,0,0,0,2363,0.0573460175702568,0,0,30147,0.731616754841528
"SIRNAK","Merkez",119,38476,33197,31946,0.862797588106872,0.962315871916137,270,0.00845176234896388,44,0.00137732423464597,54,0.00169035246979278,0,0,0,0,599,0.0187503912852939,19718,0.61722907406248,0,0,67,0.00209728917548363,0,0,0,0,0,0,11194,0.350403806423339
"SIRNAK","Uludere",24,6922,5796,5583,0.837330251372436,0.963250517598344,22,0.00394053376320974,0,0,0,0,0,0,0,0,418,0.0748701415009851,3293,0.589826258284077,0,0,0,0,0,0,0,0,0,0,1850,0.331363066451728
"SIRNAK","Güçlükonak",10,2956,2588,2452,0.875507442489851,0.947449768160742,11,0.00448613376835237,2,0.000815660685154976,0,0,0,0,11,0.00448613376835237,0,0,1632,0.66557911908646,0,0,0,0,0,0,50,0.0203915171288744,0,0,746,0.304241435562806
"BARTIN","Merkez",154,50817,40783,39221,0.802546391955448,0.961699727827771,1053,0.0268478621146835,55,0.00140230998699676,62,0.00158078580352362,0,0,0,0,9977,0.254379031641213,13855,0.353254633997093,66,0.00168277198439611,97,0.00247316488615793,32,0.000815889446979934,14024,0.357563550138956,0,0,0,0
"BARTIN","Kurucasile",6,1522,1314,1256,0.863337713534823,0.9558599695586,7,0.00557324840764331,0,0,0,0,0,0,0,0,452,0.359872611464968,541,0.430732484076433,0,0,0,0,0,0,236,0.187898089171975,20,0.0159235668789809,0,0
"BARTIN","Ulus",10,2681,2407,2297,0.897799328608728,0.954299958454508,23,0.0100130605137135,1,0.00043535045711798,0,0,0,0,0,0,927,0.403569873748367,1303,0.567261645624728,0,0,0,0,0,0,43,0.0187200696560731,0,0,0,0
"BARTIN","Amasra",16,4752,3985,3857,0.838594276094276,0.967879548306148,55,0.0142597873995333,4,0.00103707544723879,0,0,0,0,0,0,1723,0.446720248898107,1037,0.268861809696655,6,0.00155561317085818,0,0,0,0,527,0.13663469017371,505,0.130930775213897,0,0
"ARDAHAN","Merkez",45,13454,10976,10445,0.815816857440167,0.951621720116618,30,0.00287218764959311,9,0.000861656294877932,17,0.00162757300143609,21,0.00201053135471517,0,0,5348,0.512015318334131,4501,0.430923887027286,0,0,12,0.00114887505983724,0,0,0,0,507,0.0485399712781235,0,0
"ARDAHAN","Çildir",9,1908,1673,1599,0.876834381551363,0.955768081291094,4,0.00250156347717323,1,0.000625390869293308,0,0,0,0,0,0,471,0.294559099437148,1071,0.669793621013133,0,0,7,0.00437773608505316,0,0,45,0.0281425891181989,0,0,0,0
"ARDAHAN","Göle",15,4214,3328,3184,0.789748457522544,0.956730769230769,14,0.00439698492462312,10,0.00314070351758794,0,0,0,0,0,0,966,0.303391959798995,1053,0.33071608040201,1019,0.320037688442211,0,0,0,0,51,0.0160175879396985,0,0,71,0.0222989949748744
"ARDAHAN","Hanak",9,2261,1959,1854,0.866430782839452,0.946401225114854,6,0.00323624595469256,9,0.00485436893203883,0,0,0,0,0,0,808,0.435814455231931,732,0.394822006472492,0,0,263,0.14185544768069,0,0,30,0.0161812297734628,6,0.00323624595469256,0,0
"ARDAHAN","Posof",6,1510,1283,1249,0.849668874172185,0.973499610288387,3,0.00240192153722978,0,0,0,0,0,0,0,0,510,0.408326661329063,693,0.55484387510008,0,0,0,0,0,0,43,0.0344275420336269,0,0,0,0
"ARDAHAN","Damal",10,2379,1974,1817,0.829760403530895,0.920466058763931,9,0.00495321959273528,8,0.00440286186020914,0,0,0,0,0,0,872,0.479911942762796,439,0.241607044578976,0,0,414,0.227848101265823,75,0.0412768299394606,0,0,0,0,0,0
"IGDIR","Aralik",13,3797,3201,3052,0.84303397419015,0.953452046235551,22,0.0072083879423329,6,0.00196592398427261,0,0,0,0,0,0,1076,0.352555701179554,1721,0.56389252948886,119,0.0389908256880734,0,0,0,0,108,0.0353866317169069,0,0,0,0
"IGDIR","Merkez",170,56116,46174,44368,0.822831278066862,0.960887079308702,206,0.00464298593580959,54,0.00121709340064912,76,0.00171294626758024,0,0,0,0,1014,0.022854309412189,0,0,0,0,78,0.00175802380093761,0,0,20713,0.466845474215651,0,0,22227,0.500969166967184
"IGDIR","Tuzluca",19,5654,4719,4443,0.834630350194553,0.941513032422123,1275,0.286968264686023,9,0.00202565833896016,0,0,0,0,0,0,1154,0.259734413684447,1134,0.25523295070898,0,0,0,0,0,0,47,0.0105784379923475,0,0,824,0.185460274589241
"IGDIR","Karakoyunlu",6,1695,1477,1433,0.871386430678466,0.970209884901828,2,0.00139567341242149,0,0,0,0,0,0,0,0,438,0.305652477320307,383,0.267271458478716,0,0,0,0,0,0,610,0.425680390788555,0,0,0,0
