Il,Ilce,ToplamSandik,ToplamSecmen,KullanilanOy,GecerliOy,Parti,Oy,Turnout,GecerliOy.Orani,Parti.Oran
ADIYAMAN,Gerger,8,2248,1890,1771,AKP,929,0.840747331,0.937037037,0.524562394
ADIYAMAN,Gölbasi,68,21859,18912,18217,SP,103,0.86518139,0.963250846,0.005654059
ADIYAMAN,Gölbasi,68,21859,18912,18217,BTP,10,0.86518139,0.963250846,0.000548938
ADIYAMAN,Gölbasi,68,21859,18912,18217,CHP,8849,0.86518139,0.963250846,0.485755064
ADIYAMAN,Gölbasi,68,21859,18912,18217,AKP,6262,0.86518139,0.963250846,0.343744854
ADIYAMAN,Gölbasi,68,21859,18912,18217,MHP,2957,0.86518139,0.963250846,0.162320909
ADIYAMAN,Gölbasi,68,21859,18912,18217,Bagimsiz,36,0.86518139,0.963250846,0.001976176
ADIYAMAN,Kahta,144,47879,39992,38069,SP,18710,0.835272249,0.951915383,0.491476004
ADIYAMAN,Kahta,144,47879,39992,38069,BTP,144,0.835272249,0.951915383,0.003782605
ADIYAMAN,Kahta,144,47879,39992,38069,AKP,18391,0.835272249,0.951915383,0.483096483
ADIYAMAN,Kahta,144,47879,39992,38069,MHP,519,0.835272249,0.951915383,0.01363314
ADIYAMAN,Kahta,144,47879,39992,38069,IYI,305,0.835272249,0.951915383,0.008011768
ADIYAMAN,Samsat,10,2556,2339,2222,SP,853,0.915101721,0.949978623,0.383888389
ADIYAMAN,Samsat,10,2556,2339,2222,BTP,10,0.915101721,0.949978623,0.00450045
ADIYAMAN,Samsat,10,2556,2339,2222,AKP,1318,0.915101721,0.949978623,0.593159316
ADIYAMAN,Samsat,10,2556,2339,2222,MHP,41,0.915101721,0.949978623,0.018451845
ADIYAMAN,Sincik,11,2899,2730,2674,SP,531,0.941704036,0.979487179,0.198578908
ADIYAMAN,Sincik,11,2899,2730,2674,BTP,27,0.941704036,0.979487179,0.010097233
ADIYAMAN,Sincik,11,2899,2730,2674,AKP,1041,0.941704036,0.979487179,0.389304413
ADIYAMAN,Sincik,11,2899,2730,2674,MHP,24,0.941704036,0.979487179,0.008975318
ADIYAMAN,Sincik,11,2899,2730,2674,Bagimsiz,1051,0.941704036,0.979487179,0.393044129
ADIYAMAN,Tut,11,2619,2509,2436,SP,6,0.957999236,0.970904743,0.002463054
ADIYAMAN,Tut,11,2619,2509,2436,BTP,5,0.957999236,0.970904743,0.002052545
ADIYAMAN,Tut,11,2619,2509,2436,CHP,1206,0.957999236,0.970904743,0.495073892
ADIYAMAN,Tut,11,2619,2509,2436,AKP,1190,0.957999236,0.970904743,0.488505747
ADIYAMAN,Tut,11,2619,2509,2436,MHP,29,0.957999236,0.970904743,0.011904762
AFYONKARAHISAR,Merkez,457,148907,131095,127368,SP,741,0.880381715,0.971570235,0.005817788
AFYONKARAHISAR,Merkez,457,148907,131095,127368,BTP,67,0.880381715,0.971570235,0.000526035
AFYONKARAHISAR,Merkez,457,148907,131095,127368,TKP,111,0.880381715,0.971570235,0.00087149
AFYONKARAHISAR,Merkez,457,148907,131095,127368,VP,135,0.880381715,0.971570235,0.001059921
AFYONKARAHISAR,Merkez,457,148907,131095,127368,AKP,54712,0.880381715,0.971570235,0.429558445
AFYONKARAHISAR,Merkez,457,148907,131095,127368,MHP,20725,0.880381715,0.971570235,0.16271748
AFYONKARAHISAR,Merkez,457,148907,131095,127368,IYI,50562,0.880381715,0.971570235,0.396975692
AFYONKARAHISAR,Merkez,457,148907,131095,127368,DSP,315,0.880381715,0.971570235,0.002473149
AFYONKARAHISAR,Bolvadin,90,21432,19053,18058,SP,99,0.88899776,0.947777253,0.005482335
AFYONKARAHISAR,Bolvadin,90,21432,19053,18058,BTP,305,0.88899776,0.947777253,0.016890021
AFYONKARAHISAR,Bolvadin,90,21432,19053,18058,AKP,5750,0.88899776,0.947777253,0.31841843
AFYONKARAHISAR,Bolvadin,90,21432,19053,18058,MHP,2866,0.88899776,0.947777253,0.158710821
AFYONKARAHISAR,Bolvadin,90,21432,19053,18058,IYI,835,0.88899776,0.947777253,0.046239894
AFYONKARAHISAR,Bolvadin,90,21432,19053,18058,Bagimsiz,8203,0.88899776,0.947777253,0.4542585
AFYONKARAHISAR,Çay,40,10606,9460,9061,SP,38,0.891947954,0.95782241,0.004193798
AFYONKARAHISAR,Çay,40,10606,9460,9061,BTP,8,0.891947954,0.95782241,0.000882905
AFYONKARAHISAR,Çay,40,10606,9460,9061,CHP,2379,0.891947954,0.95782241,0.262553802
AFYONKARAHISAR,Çay,40,10606,9460,9061,AKP,4656,0.891947954,0.95782241,0.513850568
AFYONKARAHISAR,Çay,40,10606,9460,9061,DP,150,0.891947954,0.95782241,0.016554464
AFYONKARAHISAR,Çay,40,10606,9460,9061,MHP,1244,0.891947954,0.95782241,0.13729169
AFYONKARAHISAR,Çay,40,10606,9460,9061,IYI,586,0.891947954,0.95782241,0.064672773
AFYONKARAHISAR,Dazkiri,14,3849,3507,3375,SP,19,0.911145752,0.962360992,0.00562963
AFYONKARAHISAR,Dazkiri,14,3849,3507,3375,BTP,19,0.911145752,0.962360992,0.00562963
AFYONKARAHISAR,Dazkiri,14,3849,3507,3375,CHP,1750,0.911145752,0.962360992,0.518518519
AFYONKARAHISAR,Dazkiri,14,3849,3507,3375,AKP,1587,0.911145752,0.962360992,0.470222222
AFYONKARAHISAR,Dinar,68,18723,16346,15520,SP,210,0.87304385,0.94946776,0.013530928
AFYONKARAHISAR,Dinar,68,18723,16346,15520,BTP,73,0.87304385,0.94946776,0.004703608
AFYONKARAHISAR,Dinar,68,18723,16346,15520,AKP,7988,0.87304385,0.94946776,0.514690722
AFYONKARAHISAR,Dinar,68,18723,16346,15520,IYI,7249,0.87304385,0.94946776,0.467074742
AFYONKARAHISAR,Emirdag,47,13781,11307,10861,SP,51,0.820477469,0.960555408,0.0046957
AFYONKARAHISAR,Emirdag,47,13781,11307,10861,BTP,22,0.820477469,0.960555408,0.002025596
AFYONKARAHISAR,Emirdag,47,13781,11307,10861,CHP,2826,0.820477469,0.960555408,0.260197035
AFYONKARAHISAR,Emirdag,47,13781,11307,10861,AKP,4391,0.820477469,0.960555408,0.404290581
AFYONKARAHISAR,Emirdag,47,13781,11307,10861,MHP,3571,0.820477469,0.960555408,0.328791087
AFYONKARAHISAR,Ihsaniye,11,3006,2743,2635,SP,12,0.912508317,0.960627051,0.00455408
AFYONKARAHISAR,Ihsaniye,11,3006,2743,2635,BTP,3,0.912508317,0.960627051,0.00113852
AFYONKARAHISAR,Ihsaniye,11,3006,2743,2635,CHP,1077,0.912508317,0.960627051,0.408728653
AFYONKARAHISAR,Ihsaniye,11,3006,2743,2635,AKP,885,0.912508317,0.960627051,0.335863378
AFYONKARAHISAR,Ihsaniye,11,3006,2743,2635,MHP,658,0.912508317,0.960627051,0.24971537
AFYONKARAHISAR,Sandikli,75,23341,19690,18950,SP,201,0.843579967,0.962417471,0.01060686
AFYONKARAHISAR,Sandikli,75,23341,19690,18950,BTP,35,0.843579967,0.962417471,0.001846966
AFYONKARAHISAR,Sandikli,75,23341,19690,18950,TKP,17,0.843579967,0.962417471,0.000897098
AFYONKARAHISAR,Sandikli,75,23341,19690,18950,BBP,36,0.843579967,0.962417471,0.001899736
AFYONKARAHISAR,Sandikli,75,23341,19690,18950,AKP,10597,0.843579967,0.962417471,0.559208443
AFYONKARAHISAR,Sandikli,75,23341,19690,18950,MHP,4042,0.843579967,0.962417471,0.213298153
AFYONKARAHISAR,Sandikli,75,23341,19690,18950,IYI,3968,0.843579967,0.962417471,0.20939314
AFYONKARAHISAR,Sandikli,75,23341,19690,18950,Bagimsiz,54,0.843579967,0.962417471,0.002849604
AFYONKARAHISAR,Sinanpasa,12,2986,2818,2693,SP,6,0.943737441,0.9556423,0.002227999
AFYONKARAHISAR,Sinanpasa,12,2986,2818,2693,BTP,5,0.943737441,0.9556423,0.001856665
AFYONKARAHISAR,Sinanpasa,12,2986,2818,2693,CHP,1242,0.943737441,0.9556423,0.461195693
AFYONKARAHISAR,Sinanpasa,12,2986,2818,2693,AKP,1340,0.943737441,0.9556423,0.497586335
AFYONKARAHISAR,Sinanpasa,12,2986,2818,2693,DP,100,0.943737441,0.9556423,0.037133309
AFYONKARAHISAR,Sultandagi,15,4341,3875,3687,SP,7,0.892651463,0.951483871,0.001898563
AFYONKARAHISAR,Sultandagi,15,4341,3875,3687,BTP,8,0.892651463,0.951483871,0.002169786
AFYONKARAHISAR,Sultandagi,15,4341,3875,3687,CHP,1029,0.892651463,0.951483871,0.27908869
AFYONKARAHISAR,Sultandagi,15,4341,3875,3687,AKP,1664,0.892651463,0.951483871,0.451315433
AFYONKARAHISAR,Sultandagi,15,4341,3875,3687,MHP,325,0.892651463,0.951483871,0.088147545
AFYONKARAHISAR,Sultandagi,15,4341,3875,3687,IYI,654,0.892651463,0.951483871,0.177379984
AFYONKARAHISAR,Suhut,35,9948,8730,8368,SP,48,0.877563329,0.958533792,0.005736138
AFYONKARAHISAR,Suhut,35,9948,8730,8368,BTP,12,0.877563329,0.958533792,0.001434034
AFYONKARAHISAR,Suhut,35,9948,8730,8368,CHP,1827,0.877563329,0.958533792,0.21833174
AFYONKARAHISAR,Suhut,35,9948,8730,8368,AKP,3785,0.877563329,0.958533792,0.452318356
AFYONKARAHISAR,Suhut,35,9948,8730,8368,MHP,2696,0.877563329,0.958533792,0.322179732
AFYONKARAHISAR,Basmakçi,15,4163,3852,3616,SP,17,0.925294259,0.938733126,0.004701327
AFYONKARAHISAR,Basmakçi,15,4163,3852,3616,BTP,6,0.925294259,0.938733126,0.001659292
AFYONKARAHISAR,Basmakçi,15,4163,3852,3616,CHP,1169,0.925294259,0.938733126,0.323285398
AFYONKARAHISAR,Basmakçi,15,4163,3852,3616,AKP,980,0.925294259,0.938733126,0.271017699
AFYONKARAHISAR,Basmakçi,15,4163,3852,3616,MHP,1444,0.925294259,0.938733126,0.399336283
AFYONKARAHISAR,Bayat,12,3136,2771,2621,SP,8,0.883609694,0.945867918,0.00305227
AFYONKARAHISAR,Bayat,12,3136,2771,2621,BTP,9,0.883609694,0.945867918,0.003433804
AFYONKARAHISAR,Bayat,12,3136,2771,2621,CHP,1116,0.883609694,0.945867918,0.425791683
AFYONKARAHISAR,Bayat,12,3136,2771,2621,AKP,1327,0.883609694,0.945867918,0.506295307
AFYONKARAHISAR,Bayat,12,3136,2771,2621,DP,70,0.883609694,0.945867918,0.026707364
AFYONKARAHISAR,Bayat,12,3136,2771,2621,MHP,91,0.883609694,0.945867918,0.034719573
AFYONKARAHISAR,Iscehisar,31,8728,8017,7823,SP,81,0.918538038,0.975801422,0.010354084
AFYONKARAHISAR,Iscehisar,31,8728,8017,7823,BTP,14,0.918538038,0.975801422,0.001789595
AFYONKARAHISAR,Iscehisar,31,8728,8017,7823,BBP,554,0.918538038,0.975801422,0.070816822
AFYONKARAHISAR,Iscehisar,31,8728,8017,7823,AKP,2615,0.918538038,0.975801422,0.33427074
AFYONKARAHISAR,Iscehisar,31,8728,8017,7823,DP,2707,0.918538038,0.975801422,0.346030934
AFYONKARAHISAR,Iscehisar,31,8728,8017,7823,MHP,1852,0.918538038,0.975801422,0.236737824
AFYONKARAHISAR,Çobanlar,22,6071,5774,5593,SP,5,0.9510789,0.968652581,0.000893975
AFYONKARAHISAR,Çobanlar,22,6071,5774,5593,BTP,2,0.9510789,0.968652581,0.00035759
AFYONKARAHISAR,Çobanlar,22,6071,5774,5593,CHP,681,0.9510789,0.968652581,0.121759342
AFYONKARAHISAR,Çobanlar,22,6071,5774,5593,AKP,2118,0.9510789,0.968652581,0.378687645
AFYONKARAHISAR,Çobanlar,22,6071,5774,5593,MHP,1253,0.9510789,0.968652581,0.224030038
AFYONKARAHISAR,Çobanlar,22,6071,5774,5593,IYI,1534,0.9510789,0.968652581,0.274271411
AFYONKARAHISAR,Evciler,11,2777,2478,2402,SP,15,0.892329852,0.969330105,0.006244796
AFYONKARAHISAR,Evciler,11,2777,2478,2402,BTP,4,0.892329852,0.969330105,0.001665279
AFYONKARAHISAR,Evciler,11,2777,2478,2402,CHP,978,0.892329852,0.969330105,0.407160699
AFYONKARAHISAR,Evciler,11,2777,2478,2402,AKP,1389,0.892329852,0.969330105,0.57826811
AFYONKARAHISAR,Evciler,11,2777,2478,2402,Bagimsiz,16,0.892329852,0.969330105,0.006661116
AFYONKARAHISAR,Hocalar,7,1863,1674,1589,SP,14,0.898550725,0.949223417,0.008810573
AFYONKARAHISAR,Hocalar,7,1863,1674,1589,BTP,2,0.898550725,0.949223417,0.001258653
AFYONKARAHISAR,Hocalar,7,1863,1674,1589,CHP,39,0.898550725,0.949223417,0.024543738
AFYONKARAHISAR,Hocalar,7,1863,1674,1589,AKP,851,0.898550725,0.949223417,0.535556954
AFYONKARAHISAR,Hocalar,7,1863,1674,1589,MHP,683,0.898550725,0.949223417,0.429830082
AFYONKARAHISAR,Kizilören,5,1304,1110,1016,SP,8,0.851226994,0.915315315,0.007874016
AFYONKARAHISAR,Kizilören,5,1304,1110,1016,BTP,1,0.851226994,0.915315315,0.000984252
AFYONKARAHISAR,Kizilören,5,1304,1110,1016,AKP,317,0.851226994,0.915315315,0.312007874
AFYONKARAHISAR,Kizilören,5,1304,1110,1016,MHP,558,0.851226994,0.915315315,0.549212598
AFYONKARAHISAR,Kizilören,5,1304,1110,1016,IYI,132,0.851226994,0.915315315,0.12992126
AGRI,Merkez,194,64435,48815,46427,SP,949,0.757585163,0.95108061,0.020440692
AGRI,Merkez,194,64435,48815,46427,BTP,57,0.757585163,0.95108061,0.001227734
AGRI,Merkez,194,64435,48815,46427,TKP,64,0.757585163,0.95108061,0.001378508
AGRI,Merkez,194,64435,48815,46427,CHP,892,0.757585163,0.95108061,0.019212958
AGRI,Merkez,194,64435,48815,46427,AKP,25799,0.757585163,0.95108061,0.555689577
AGRI,Merkez,194,64435,48815,46427,IYI,1227,0.757585163,0.95108061,0.026428587
AGRI,Merkez,194,64435,48815,46427,HDP,17240,0.757585163,0.95108061,0.371335645
AGRI,Merkez,194,64435,48815,46427,DSP,67,0.757585163,0.95108061,0.001443126
AGRI,Merkez,194,64435,48815,46427,Bagimsiz,44,0.757585163,0.95108061,0.000947724
AGRI,Merkez,194,64435,48815,46427,Bagimsiz,25,0.757585163,0.95108061,0.00053848
AGRI,Merkez,194,64435,48815,46427,Bagimsiz,63,0.757585163,0.95108061,0.001356969
AGRI,Diyadin,38,11379,8348,7718,SP,52,0.733632129,0.924532822,0.006737497
AGRI,Diyadin,38,11379,8348,7718,BTP,14,0.733632129,0.924532822,0.001813941
AGRI,Diyadin,38,11379,8348,7718,CHP,486,0.733632129,0.924532822,0.062969681
AGRI,Diyadin,38,11379,8348,7718,AKP,2650,0.733632129,0.924532822,0.3433532
AGRI,Diyadin,38,11379,8348,7718,MHP,72,0.733632129,0.924532822,0.009328842
AGRI,Diyadin,38,11379,8348,7718,IYI,59,0.733632129,0.924532822,0.007644467
AGRI,Diyadin,38,11379,8348,7718,HDP,4385,0.733632129,0.924532822,0.568152371
AGRI,Dogubayazit,138,45035,31971,30141,SP,255,0.709914511,0.942760627,0.008460237
AGRI,Dogubayazit,138,45035,31971,30141,BTP,69,0.709914511,0.942760627,0.002289241
AGRI,Dogubayazit,138,45035,31971,30141,CHP,516,0.709914511,0.942760627,0.017119538
AGRI,Dogubayazit,138,45035,31971,30141,AKP,8398,0.709914511,0.942760627,0.278623801
AGRI,Dogubayazit,138,45035,31971,30141,MHP,291,0.709914511,0.942760627,0.009654623
AGRI,Dogubayazit,138,45035,31971,30141,HDP,20612,0.709914511,0.942760627,0.68385256
AGRI,Eleskirt,23,6565,4989,4710,SP,1690,0.759939071,0.944076969,0.35881104
AGRI,Eleskirt,23,6565,4989,4710,BTP,18,0.759939071,0.944076969,0.003821656
AGRI,Eleskirt,23,6565,4989,4710,CHP,20,0.759939071,0.944076969,0.004246285
AGRI,Eleskirt,23,6565,4989,4710,AKP,1351,0.759939071,0.944076969,0.286836518
AGRI,Eleskirt,23,6565,4989,4710,DP,1026,0.759939071,0.944076969,0.217834395
AGRI,Eleskirt,23,6565,4989,4710,MHP,26,0.759939071,0.944076969,0.00552017
AGRI,Eleskirt,23,6565,4989,4710,HDP,386,0.759939071,0.944076969,0.081953291
AGRI,Eleskirt,23,6565,4989,4710,Bagimsiz,193,0.759939071,0.944076969,0.040976645
AGRI,Hamur,7,1922,1822,1761,SP,803,0.947970864,0.966520307,0.455990914
AGRI,Hamur,7,1922,1822,1761,BTP,3,0.947970864,0.966520307,0.001703578
AGRI,Hamur,7,1922,1822,1761,CHP,27,0.947970864,0.966520307,0.015332198
AGRI,Hamur,7,1922,1822,1761,AKP,904,0.947970864,0.966520307,0.513344691
AGRI,Hamur,7,1922,1822,1761,MHP,3,0.947970864,0.966520307,0.001703578
AGRI,Hamur,7,1922,1822,1761,HDP,21,0.947970864,0.966520307,0.011925043
AGRI,Patnos,108,34512,25907,24603,SP,6318,0.750666435,0.949666113,0.256797951
AGRI,Patnos,108,34512,25907,24603,BTP,33,0.750666435,0.949666113,0.0013413
AGRI,Patnos,108,34512,25907,24603,CHP,260,0.750666435,0.949666113,0.010567817
AGRI,Patnos,108,34512,25907,24603,AKP,6473,0.750666435,0.949666113,0.263097996
AGRI,Patnos,108,34512,25907,24603,DP,87,0.750666435,0.949666113,0.003536154
AGRI,Patnos,108,34512,25907,24603,MHP,189,0.750666435,0.949666113,0.00768199
AGRI,Patnos,108,34512,25907,24603,IYI,189,0.750666435,0.949666113,0.00768199
AGRI,Patnos,108,34512,25907,24603,HDP,11054,0.750666435,0.949666113,0.449294801
AGRI,Tasliçay,14,3993,3444,3250,SP,329,0.862509391,0.943670151,0.101230769
AGRI,Tasliçay,14,3993,3444,3250,BTP,1,0.862509391,0.943670151,0.000307692
AGRI,Tasliçay,14,3993,3444,3250,CHP,240,0.862509391,0.943670151,0.073846154
AGRI,Tasliçay,14,3993,3444,3250,AKP,1243,0.862509391,0.943670151,0.382461538
AGRI,Tasliçay,14,3993,3444,3250,MHP,328,0.862509391,0.943670151,0.100923077
AGRI,Tasliçay,14,3993,3444,3250,HDP,1109,0.862509391,0.943670151,0.341230769
AGRI,Tutak,15,4189,3360,3227,SP,321,0.80210074,0.960416667,0.099473195
AGRI,Tutak,15,4189,3360,3227,BTP,16,0.80210074,0.960416667,0.004958165
AGRI,Tutak,15,4189,3360,3227,BBP,621,0.80210074,0.960416667,0.192438798
AGRI,Tutak,15,4189,3360,3227,CHP,220,0.80210074,0.960416667,0.068174775
AGRI,Tutak,15,4189,3360,3227,AKP,590,0.80210074,0.960416667,0.182832352
AGRI,Tutak,15,4189,3360,3227,DP,554,0.80210074,0.960416667,0.17167648
AGRI,Tutak,15,4189,3360,3227,MHP,261,0.80210074,0.960416667,0.080880074
AGRI,Tutak,15,4189,3360,3227,IYI,89,0.80210074,0.960416667,0.027579795
AGRI,Tutak,15,4189,3360,3227,HDP,555,0.80210074,0.960416667,0.171986365
AMASYA,Merkez,231,74272,64868,63123,SP,546,0.873384317,0.973099217,0.008649779
AMASYA,Merkez,231,74272,64868,63123,BTP,46,0.873384317,0.973099217,0.000728736
AMASYA,Merkez,231,74272,64868,63123,TKP,53,0.873384317,0.973099217,0.000839631
AMASYA,Merkez,231,74272,64868,63123,VP,42,0.873384317,0.973099217,0.000665368
AMASYA,Merkez,231,74272,64868,63123,CHP,10887,0.873384317,0.973099217,0.172472791
AMASYA,Merkez,231,74272,64868,63123,AKP,21597,0.873384317,0.973099217,0.342141533
