state,county,repgov18,demgov18,othergov18,repsen18,demsen18,othersen18,rephouse18,demhouse18,otherhouse18
Nebraska,Kearney,2015,605,0,1948,592,84,2106,519,0
Nebraska,Keith,2508,677,0,2532,563,99,2632,559,0
Nebraska,Keya Paha,347,43,0,336,42,8,355,32,0
Nebraska,Kimball,1110,262,0,1116,201,55,1140,234,0
Nebraska,Lancaster,50723,63520,0,48640,61822,4286,56637,57796,0
Nebraska,Loup,250,57,0,247,51,9,257,48,0
Nebraska,Merrick,2689,681,0,2558,645,152,2735,616,0
Nebraska,Morrill,1641,471,0,1699,305,107,1737,365,0
Nebraska,Nance,928,319,0,886,316,36,946,293,0
Nebraska,Nuckolls,1421,338,0,1317,363,66,1432,317,0
Nebraska,Otoe,4258,2098,0,4091,1969,259,4540,1785,0
Nebraska,Perkins,1028,195,0,1010,180,33,1070,149,0
Nebraska,Phelps,3142,691,0,3049,669,115,3255,575,0
Nebraska,Platte,8510,2453,0,8315,2324,314,8834,2090,0
Nebraska,Red Willow,3137,723,0,3028,691,139,3255,613,0
Nebraska,Richardson,2226,823,0,2101,853,86,2204,757,0
Nebraska,Sarpy,39600,27318,0,38980,25436,2564,41159,25853,0
Nebraska,Saunders,4024,1956,0,3996,1745,218,4374,1582,0
Nebraska,Scotts Bluff,7192,3400,0,7353,2855,441,7252,3327,0
Nebraska,Thayer,1677,536,0,1568,536,87,1737,448,0
Nebraska,Thurston,903,844,0,903,793,37,908,819,0
Nebraska,York,3720,1370,0,3639,1271,178,4010,1085,0
New Hampshire,BELKNAP,16853,9687,360,NA,NA,NA,14123,12239,380
New Hampshire,CARROLL,13378,10437,257,NA,NA,NA,11483,12153,358
New Hampshire,CHESHIRE,13377,17674,475,NA,NA,NA,11400,19244,702
New Hampshire,COOS,6096,4914,216,NA,NA,NA,4718,5891,250
New Hampshire,GRAFTON,16367,22698,615,NA,NA,NA,13177,25362,848
New Hampshire,HILLSBOROUGH,87751,71907,2487,NA,NA,NA,69386,85617,3016
New Hampshire,MERRIMACK,34711,30828,885,NA,NA,NA,26026,36024,1228
New Hampshire,ROCKINGHAM,77657,58626,1634,NA,NA,NA,64936,70374,2082
New Hampshire,STRAFFORD,25267,26332,900,NA,NA,NA,21024,30501,861
New Hampshire,SULLIVAN,9258,7724,264,NA,NA,NA,7553,9200,406
New Mexico,Grant,4725,7001,0,3579,6722,1434,4507,7132,0
New Mexico,Lincoln,5196,2606,0,4106,2600,1105,4935,2793,0
New Mexico,Union,1049,412,0,868,332,251,921,465,61
New Mexico,Sierra,2831,1865,0,2041,1899,765,2602,2034,0
New Mexico,Otero,10579,6372,0,8405,6299,2272,10115,6791,0
New Mexico,San Juan,23920,13320,0,17970,12456,6868,19716,14121,3271
New Mexico,San Miguel,2228,6961,0,1290,6571,1318,1543,7339,277
New Mexico,Colfax,2331,2324,0,1613,2329,731,1932,2470,256
New Mexico,Bernalillo,89784,146467,0,60948,137236,38650,83878,140831,10892
New Mexico,Catron,1318,510,0,1064,549,214,1251,551,0
New Mexico,Chaves,11335,5324,0,8701,5283,2653,10488,6033,0
New Mexico,Cibola,2726,3628,0,1607,3543,1201,2293,3934,0
New Mexico,Curry,7072,3075,0,5869,2764,1487,6385,3289,414
New Mexico,DeBaca,586,229,0,341,267,196,499,292,0
New Mexico,Dona Ana,21495,30044,0,16370,27978,7049,19452,31854,0
New Mexico,Eddy,11157,4612,0,8811,4812,2092,10391,5181,0
New Mexico,Guadalupe,667,1017,0,290,1089,289,500,1157,0
New Mexico,Harding,300,177,0,199,197,84,244,201,28
New Mexico,Hidalgo,835,783,0,602,787,197,753,815,0
New Mexico,Lea,10817,3066,0,8865,3306,1623,9822,3882,0
New Mexico,Los Alamos,4222,5930,0,2562,5724,1918,3071,6142,917
New Mexico,Luna,3176,2966,0,2313,3004,823,2890,3197,0
New Mexico,McKinley,5139,12913,0,2864,12195,3008,3297,13760,869
New Mexico,Mora,678,1664,0,372,1564,386,464,1788,72
New Mexico,Quay,1935,1142,0,1526,1012,537,1638,1300,137
New Mexico,Rio Arriba,3447,9319,0,1938,8742,2029,2315,9883,484
New Mexico,Roosevelt,3220,1429,0,2604,1276,750,2949,1505,142
New Mexico,Sandoval,24709,30236,0,17731,28018,9348,21442,30362,3024
New Mexico,Santa Fe,14259,52301,0,9451,49621,7579,11435,52299,2651
New Mexico,Socorro,2658,3601,0,1699,3409,1129,2324,3879,0
New Mexico,Taos,2662,11705,0,1546,10743,2091,1870,11998,471
New Mexico,Torrance,3306,2031,0,2425,1969,944,3122,1923,267
New Mexico,Valencia,11683,10659,0,8087,10453,3866,10492,11614,91
Nevada,Clark,263828,349834,32515,264248,355815,26097,250661,360342,27788
Nevada,Lincoln,1440,266,246,1547,283,120,1538,304,85
Nevada,Humboldt,4061,1067,415,4020,1187,338,4320,1162,0
Nevada,Douglas,16897,7962,1186,16748,8301,1012,17734,8091,0
Nevada,Mineral,1067,540,202,1056,570,184,1006,646,119
Nevada,Lyon,14211,5267,1435,14296,5526,1102,14967,5523,194
Nevada,Carson City,12080,9249,1352,12328,9321,1045,13624,8983,0
Nevada,Churchill,7033,1896,705,7042,1999,571,7506,1983,0
Nevada,Elko,11444,2604,1122,11490,2903,779,12068,2964,0
Nevada,Esmeralda,273,51,47,280,52,39,290,54,20
Nevada,Eureka,609,61,87,633,74,51,658,89,0
Nevada,Lander,1571,316,204,1588,350,155,1692,376,0
Nevada,Nye,11103,4607,1784,11395,4887,1218,11158,4959,1207
Nevada,Pershing,1255,360,149,1271,398,95,1369,377,0
Nevada,Storey,1476,721,162,1495,724,141,1608,722,0
Nevada,Washoe,87225,91683,9187,86983,93823,7410,94857,90700,0
Nevada,White Pine,2117,516,274,2102,581,222,2089,644,138
New York,Franklin,6565,4917,1470,5170,7544,0,6753,6237,135
New York,Greene,11160,5245,864,0,0,0,9970,7016,621
New York,Jefferson,17907,8062,1723,13889,13558,0,17553,9882,686
New York,Madison,13816,8230,2124,12131,11780,0,12557,11745,0
New York,Monroe,113987,134745,17343,100532,164807,0,111544,155720,201
New York,Montgomery,9647,4017,758,7661,6567,0,7038,7063,194
New York,Washington,12201,5815,1142,9379,9638,0,11208,7731,256
New York,Columbia,13339,11109,1151,10270,15174,0,11268,13897,645
New York,Fulton,11260,3687,804,9216,6330,0,10616,5107,130
New York,Orange,58083,53646,4441,50035,63918,0,52268,61620,0
New York,Hamilton,1206,590,241,1470,913,0,1632,774,21
New York,Nassau,193812,263019,8390,193855,273763,0,192015,249286,0
New York,Putnam,22027,15257,975,18165,17617,0,18538,17380,0
New York,Warren,13075,8490,1375,9766,12782,0,11709,10898,320
New York,Wayne,18599,8618,2410,16529,13004,0,18102,11540,0
New York,Clinton,12224,10378,1283,9222,14436,0,12196,12103,241
New York,Delaware,9307,4969,1284,8461,6911,0,8733,6408,426
New York,Lewis,6148,1646,640,4781,3398,0,5928,2361,207
New York,Oneida,42883,25761,5477,35526,35975,0,37307,38263,0
New York,Livingston,14027,7120,1969,12054,10618,0,11514,10837,507
New York,Schuyler,3749,2200,894,3652,3167,0,4024,2901,0
New York,Chautauqua,24511,14257,2062,21114,19340,0,24134,16579,0
New York,Allegany,9624,3171,1226,8782,5069,0,9808,4243,0
New York,Genesee,13397,4982,1641,12048,7574,0,10986,8149,598
New York,Otsego,10844,7293,1343,9244,10348,0,9829,9630,509
New York,Albany,43038,54266,7743,33963,71339,0,30177,73781,0
New York,Bronx,20638,232899,3902,20422,229715,0,13853,173160,4046
New York,Brooklyn,79733,488023,22546,80494,502591,0,58782,504414,15771
New York,Broome,34278,28648,3827,28765,37643,0,29925,37544,14
New York,Cattaraugus,14425,6530,1518,12675,9802,0,14502,8211,0
New York,Cayuga,13939,9030,2198,12472,12883,0,15771,10120,0
New York,Chemung,16206,9203,2094,13979,13056,0,16108,11460,0
New York,Chenango,9691,4578,1181,8468,6652,0,8755,6803,0
New York,Cortland,7514,5908,1792,6689,8480,0,6970,8597,0
New York,Dutchess,56362,47311,2736,28184,36912,0,29158,35343,521
New York,Erie,141799,161423,13422,119676,190396,0,103892,203464,2305
New York,Essex,6265,5740,608,5186,7384,0,6589,6421,159
New York,Herkimer,13533,5385,1344,11025,8665,0,11955,8740,29
New York,Manhattan,47499,414951,17362,48123,426972,0,46134,425507,3706
New York,Niagara,39420,26268,2973,34356,33142,0,31051,35273,1034
New York,Onondaga,70626,79064,14699,62681,101579,0,82007,83886,0
New York,Ontario,22781,15267,2906,19421,21490,0,19359,21076,421
New York,Orleans,8531,2892,898,7661,4288,0,7269,4505,286
New York,Oswego,21933,10957,3454,19278,16516,0,22499,13963,0
New York,Queens,85683,366373,12592,84354,371282,0,24062,244960,21994
New York,Rensselaer,30815,21981,4203,24552,32482,0,24010,31397,1110
New York,Rockland,41844,50937,2521,37613,55492,0,0,58607,11630
New York,Saint Lawrence,17613,10222,2331,13309,16404,0,16773,13626,643
New York,Saratoga,49623,34173,5390,40727,48681,0,41337,46548,384
New York,Schenectady,26250,22262,3271,20888,30627,0,18208,32362,0
New York,Schoharie,7699,2771,877,6317,4902,0,6819,4189,389
New York,Seneca,6020,3824,1020,5134,5544,0,5760,5029,0
New York,Staten Island,64143,65316,2454,62421,67106,0,65234,66408,458
New York,Steuben,19927,8502,3377,18724,12796,0,20828,11331,0
New York,Suffolk,234307,254239,11267,226620,268217,0,249111,246331,2756
New York,Sullivan,12038,9276,960,10392,11569,0,11259,10771,501
New York,Tioga,10190,5332,1150,9347,7189,0,10015,6728,0
New York,Tompkins,8353,22065,3640,7877,25925,0,8361,25861,0
New York,Ulster,31541,37042,3387,25645,45069,0,27182,43119,1477
New York,Westchester,95891,205276,7587,90552,214755,0,10891,116426,10010
New York,Wyoming,9997,2612,754,8837,4330,0,8281,4608,348
New York,Yates,4633,2229,574,4002,3336,0,4317,3111,0
Ohio,Butler,81131,47313,3701,78395,53728,0,83082,48504,0
Ohio,Fayette,5849,2337,197,5468,2856,0,6133,2028,153
Ohio,Franklin,162328,299927,10585,148064,321920,0,163925,301713,3360
Ohio,Greene,41068,23664,2085,37110,29169,0,42797,22415,1415
Ohio,Henry,7168,3051,380,6032,4410,0,7706,2707,237
Ohio,Jackson,6753,2977,241,6115,3722,0,7150,2695,0
Ohio,Jefferson,14609,8717,778,12937,11168,0,15775,8355,0
Ohio,Lawrence,13239,6414,466,12034,7897,0,13848,6231,0
Ohio,Madison,8861,4287,392,8407,5006,0,9800,3468,238
Ohio,Marion,12214,6877,741,11417,8326,0,13023,6659,60
Ohio,Monroe,3192,1748,156,2743,2499,0,3457,1740,0
Ohio,Montgomery,97677,96564,5890,88027,111412,0,106136,90528,3604
Ohio,Morgan,3227,1631,141,2845,2077,0,3544,1347,84
Ohio,Perry,7263,3692,406,6748,4512,0,7963,3088,266
Ohio,Pike,5276,3190,264,4814,3847,0,5460,2978,112
Ohio,Shelby,13641,3952,621,13152,5088,0,14694,3638,0
Ohio,Washington,15151,7059,645,13590,9054,0,15564,7276,0
Ohio,Carroll,6676,3068,407,6410,3736,0,7263,2802,0
Ohio,Clark,27388,18079,1508,23907,22958,0,27632,18870,0
Ohio,Crawford,9594,4128,500,8958,5240,0,10133,4037,0
Ohio,Fulton,10344,5184,554,9323,6612,0,11045,4659,369
Ohio,Logan,11628,3910,650,11048,5138,0,12351,3940,0
Ohio,Union,15172,7406,768,14409,8745,0,15832,7266,0
Ohio,Lake,49666,40144,2838,44297,47845,0,52808,38957,0
Ohio,Adams,6216,2150,256,5908,2596,0,6711,1785,106
Ohio,Summit,86431,114223,5849,81523,125656,0,86910,117815,0
Ohio,Hamilton,145164,174781,8942,134234,192579,0,147235,177636,4654
Ohio,Holmes,6929,1577,254,6658,2034,0,7016,1812,0
Ohio,Putnam,11712,2637,322,10256,4316,0,12217,2185,308
Ohio,Hancock,18851,8286,871,16882,10763,0,19718,7472,715
Ohio,Paulding,4648,1936,207,4596,2201,0,4679,1948,221
Ohio,Warren,64703,29921,2523,62287,34887,0,64290,31371,2036
Ohio,Wayne,24838,13184,1284,23912,15165,0,25712,13129,0
Ohio,Clinton,10613,3562,504,10085,4530,0,10868,3331,398
Ohio,Delaware,52255,38429,1819,48315,43329,0,50672,40481,1025
Ohio,Hardin,6196,2669,375,5785,3440,0,6473,2447,284
Ohio,Harrison,3805,1755,188,3283,2449,0,4095,1643,0
Ohio,Lucas,56001,87624,5126,49318,97960,0,56478,89153,2108
Ohio,Brown,10490,3630,484,10011,4584,0,11229,3268,189
Ohio,Champaign,9830,4106,601,9181,5332,0,10587,4133,0
Ohio,Knox,14369,6883,694,13926,8149,0,14464,7448,0
Ohio,Mercer,13527,3121,460,12471,4448,0,13718,2977,196
Ohio,Richland,27898,14462,1424,26023,17569,0,27467,15530,425
Ohio,Stark,73756,58534,4554,69245,66976,0,73574,62326,0
Ohio,Allen,23759,10510,907,21077,14048,0,24089,11271,0
Ohio,Miami,24695,8974,1353,22851,11868,0,25754,8963,0
Ohio,Ottawa,9719,7564,667,8641,9324,0,9982,7812,257
Ohio,Huron,11391,6401,865,10374,8147,0,11569,6917,0
Ohio,Erie,14319,14132,1179,13390,16255,0,13711,15888,0
Ohio,Seneca,11375,6370,747,9804,8629,0,11880,6429,0
Ohio,Ashland,12657,5076,703,11868,6374,0,12480,5882,0
Ohio,Ashtabula,16860,13368,1340,15494,16112,0,18362,13137,0
Ohio,Athens,7186,13268,732,6766,14392,0,7793,12751,475
Ohio,Auglaize,14620,3570,565,13334,5415,0,15187,3714,0
Ohio,Belmont,15385,8517,570,12941,11409,0,16404,8009,0
Ohio,Clermont,52541,23327,2698,50949,27210,0,55498,22035,979
Ohio,Columbiana,22482,11451,1122,21500,13765,0,24622,10612,0
Ohio,Coshocton,7608,3648,404,7014,4570,0,8005,3611,0
Ohio,Cuyahoga,148045,312147,11050,130439,338519,0,145386,317827,0
Ohio,Darke,14918,3755,647,13690,5469,0,15429,3725,0
Ohio,Defiance,8747,4575,463,7921,5724,0,9095,4356,343
Ohio,Fairfield,34604,21928,1540,31929,25635,0,37619,19191,1100
Ohio,Gallia,6708,2648,197,6173,3288,0,7144,2347,0
Ohio,Geauga,24943,15482,1174,22912,18622,0,26347,15188,0
Ohio,Guernsey,8085,3881,424,7391,4907,0,8796,3522,0
Ohio,Highland,9812,3185,428,9395,3895,0,10451,2741,181
Ohio,Hocking,5896,3558,351,5384,4349,0,6470,3043,234
Ohio,Licking,40654,24434,1802,38166,28617,0,40683,25416,1031
Ohio,Lorain,51037,57039,3313,45249,65444,0,48667,60976,0
Ohio,Mahoning,37976,48600,2214,34979,53338,0,39496,49779,0
Ohio,Medina,42904,28987,2115,39758,33865,0,43022,29711,0
Ohio,Meigs,5303,2239,189,4855,2839,0,5573,2091,0
Ohio,Morrow,8987,3544,464,8625,4290,0,9042,3676,253
Ohio,Muskingum,18345,9490,844,16263,12180,0,18963,9445,307
Ohio,Noble,3095,1319,147,2905,1689,0,3458,1137,0
Ohio,Pickaway,12953,6061,519,12035,7298,0,14183,4826,400
Ohio,Portage,28829,27602,2317,27512,31118,0,29069,29042,0
Ohio,Preble,11238,3621,744,10684,4876,0,11837,3674,0
Ohio,Ross,13631,8506,675,12407,10312,0,14250,8008,393
Ohio,Sandusky,12196,8565,987,10981,10785,0,13003,8577,0
Ohio,Scioto,14133,8590,514,12674,10362,0,14840,7927,155
Ohio,Trumbull,33609,37789,2057,30949,42578,0,33038,40863,0
Ohio,Tuscarawas,19069,11438,1196,17930,13840,0,19869,12033,0
Ohio,Van Wert,8063,2276,307,7622,2979,0,8217,2166,286
Ohio,Vinton,2527,1365,116,2432,1622,0,2746,1185,93
Ohio,Williams,9203,3551,477,7823,5196,0,9417,3408,404
Ohio,Wood,24687,22230,1771,21629,26624,0,26840,20488,1235
Ohio,Wyandot,5478,2257,303,4968,3024,0,5883,1930,221
Oklahoma,Cherokee,6334,6964,595,NA,NA,NA,6742,6287,820
Oklahoma,Choctaw,2631,1284,115,NA,NA,NA,2825,1026,174
Oklahoma,Jackson,4300,1988,196,NA,NA,NA,5036,1391,0
Oklahoma,Jefferson,1098,423,46,NA,NA,NA,1220,302,37
Oklahoma,Marshall,2941,1351,121,NA,NA,NA,3169,1031,191
Oklahoma,Washington,11223,6016,588,NA,NA,NA,12468,5252,0
Oklahoma,Cleveland,42233,46597,3225,NA,NA,NA,50230,37665,3578
Oklahoma,Grant,1250,378,75,NA,NA,NA,1345,350,0
Oklahoma,Lincoln,7308,3412,533,NA,NA,NA,8504,2682,0
Oklahoma,Logan,9828,5362,639,NA,NA,NA,11433,4240,0
Oklahoma,Custer,5234,2711,333,NA,NA,NA,6351,1900,0
Oklahoma,Garfield,11008,5607,754,NA,NA,NA,13084,4199,0
Oklahoma,Kiowa,1642,971,96,NA,NA,NA,2052,654,0
Oklahoma,Seminole,3681,2607,286,NA,NA,NA,3956,2578,0
Oklahoma,Bryan,7283,3738,301,NA,NA,NA,7693,3095,497
Oklahoma,Grady,11166,5278,694,NA,NA,NA,12664,3777,610
Oklahoma,McIntosh,3610,2784,223,NA,NA,NA,4016,2305,262
Oklahoma,Murray,2750,1443,175,NA,NA,NA,3238,970,144
Oklahoma,Stephens,9307,4080,407,NA,NA,NA,10534,2783,436
Oklahoma,Adair,3177,1739,239,NA,NA,NA,3350,1524,286
Oklahoma,Delaware,8529,4107,442,NA,NA,NA,9014,3375,662
Oklahoma,Blaine,1940,889,123,NA,NA,NA,2309,628,0
Oklahoma,Comanche,13171,12326,1023,NA,NA,NA,15762,9127,1573
Oklahoma,Ellis,1185,236,55,NA,NA,NA,1294,180,0
Oklahoma,Harper,947,214,48,NA,NA,NA,1079,126,0
Oklahoma,Haskell,2343,1244,107,NA,NA,NA,2625,933,113
Oklahoma,Osage,8623,6193,524,NA,NA,NA,9715,5507,0
Oklahoma,Ottawa,4752,3502,271,NA,NA,NA,5116,2850,508
Oklahoma,Pawnee,3073,1644,207,NA,NA,NA,3472,1396,0
Oklahoma,Pottawatomie,11986,8079,931,NA,NA,NA,13019,7829,0
Oklahoma,Noble,2540,1252,189,NA,NA,NA,3075,879,0
Oklahoma,Alfalfa,1331,391,77,NA,NA,NA,1545,248,0
Oklahoma,Atoka,2777,1150,95,NA,NA,NA,3053,815,124
Oklahoma,Beaver,1450,272,73,NA,NA,NA,1604,187,0
Oklahoma,Beckham,4058,1395,248,NA,NA,NA,4717,981,0
Oklahoma,Caddo,4046,3042,271,NA,NA,NA,5019,2307,0
Oklahoma,Canadian,27397,16729,1796,NA,NA,NA,32486,12620,318
Oklahoma,Carter,9090,4445,469,NA,NA,NA,9918,3608,417
Oklahoma,Cimarron,682,96,19,NA,NA,NA,729,66,0
Oklahoma,Coal,1127,659,60,NA,NA,NA,1242,494,94
Oklahoma,Cotton,1312,598,95,NA,NA,NA,1540,378,76
Oklahoma,Craig,2861,1713,163,NA,NA,NA,3279,1272,184
Oklahoma,Creek,14859,7045,775,NA,NA,NA,16519,5941,0
Oklahoma,Dewey,1403,315,49,NA,NA,NA,1556,202,0
Oklahoma,Garvin,5134,2507,269,NA,NA,NA,5779,1830,257
Oklahoma,Greer,945,468,58,NA,NA,NA,1120,346,0
Oklahoma,Harmon,443,277,26,NA,NA,NA,559,182,0
Oklahoma,Hughes,2323,1336,166,NA,NA,NA,2423,1123,224
Oklahoma,Johnston,1972,960,81,NA,NA,NA,2122,745,133
Oklahoma,Kay,7853,4579,547,NA,NA,NA,9226,3678,0
Oklahoma,Kingfisher,3844,1062,202,NA,NA,NA,4392,686,0
Oklahoma,Latimer,1772,1124,118,NA,NA,NA,1983,868,142
Oklahoma,LeFlore,7998,4460,327,NA,NA,NA,8801,3411,506
Oklahoma,Love,1901,808,59,NA,NA,NA,2013,692,66
Oklahoma,Major,2176,470,98,NA,NA,NA,2388,339,0
Oklahoma,Mayes,7836,4602,486,NA,NA,NA,8531,3702,649
Oklahoma,McClain,9016,4284,496,NA,NA,NA,10096,3159,488
Oklahoma,McCurtain,5173,2207,178,NA,NA,NA,5619,1657,260
Oklahoma,Muskogee,9511,9512,668,NA,NA,NA,10719,7912,980
Oklahoma,Nowata,2319,1016,171,NA,NA,NA,2533,751,194
Oklahoma,Okfuskee,1749,1237,111,NA,NA,NA,1922,983,177
Oklahoma,Oklahoma,98923,126541,7923,NA,NA,NA,112095,118772,889
Oklahoma,Okmulgee,5831,4840,342,NA,NA,NA,6359,4130,496
Oklahoma,Payne,11186,10641,914,NA,NA,NA,13984,8540,0
Oklahoma,Pittsburg,7978,4840,554,NA,NA,NA,8945,3773,608
Oklahoma,Pontotoc,6230,5292,363,NA,NA,NA,8098,3352,373
Oklahoma,Pushmataha,2102,1106,125,NA,NA,NA,2370,794,147
Oklahoma,Roger Mills,1153,283,60,NA,NA,NA,1327,177,0
Oklahoma,Rogers,21438,10598,1068,NA,NA,NA,22881,8423,1632
Oklahoma,Sequoyah,6693,4480,307,NA,NA,NA,7546,3420,456
Oklahoma,Texas,3093,894,147,NA,NA,NA,3435,677,0
Oklahoma,Tillman,1315,716,60,NA,NA,NA,1563,474,48
Oklahoma,Tulsa,101370,95188,5705,NA,NA,NA,112852,87752,0
Oklahoma,Wagoner,16331,8689,898,NA,NA,NA,18158,7578,0
Oklahoma,Washita,2649,961,189,NA,NA,NA,3144,649,0
Oklahoma,Woods,1927,797,118,NA,NA,NA,2322,509,0
Oklahoma,Woodward,4317,1386,183,NA,NA,NA,4950,922,0
Oregon,Jackson,50738,41233,7730,NA,NA,NA,50966,44970,4172
Oregon,Jefferson,5427,2564,673,NA,NA,NA,5298,2934,447
Oregon,Marion,50557,43178,5959,NA,NA,NA,45687,50142,2691
Oregon,Washington,74934,104056,8948,NA,NA,NA,58321,120075,6608
Oregon,Benton,14645,26023,2501,NA,NA,NA,11781,29565,1663
Oregon,Columbia,8867,6582,1360,NA,NA,NA,7305,8402,783
Oregon,Grant,2919,641,272,NA,NA,NA,2840,760,217
Oregon,Lincoln,9738,12367,1636,NA,NA,NA,8730,13946,889
Oregon,Polk,18603,14799,2247,NA,NA,NA,16616,17516,1093
Oregon,Union,7941,2854,868,NA,NA,NA,7886,3259,563
Oregon,Lake,2411,415,261,NA,NA,NA,2411,494,200
Oregon,Douglas,31878,11536,4749,NA,NA,NA,27953,18431,1369
Oregon,Baker,5995,1557,650,NA,NA,NA,5978,1876,401
Oregon,Wheeler,593,158,66,NA,NA,NA,592,176,48
Oregon,Linn,32182,15894,4785,NA,NA,NA,29479,21761,1555
Oregon,Lane,66690,94957,11979,NA,NA,NA,54679,114082,4938
Oregon,Sherman,729,188,56,NA,NA,NA,749,196,33
Oregon,Curry,6365,4056,884,NA,NA,NA,6064,4974,280
Oregon,Morrow,2510,829,365,NA,NA,NA,2589,917,190
Oregon,Clackamas,93823,85679,9678,NA,NA,NA,77159,102446,6684
Oregon,Clatsop,7834,8389,1218,NA,NA,NA,6143,10454,642
Oregon,Coos,16231,9442,2501,NA,NA,NA,14535,12900,782
Oregon,Crook,8423,2234,701,NA,NA,NA,8238,2650,500
Oregon,Deschutes,48300,39050,5079,NA,NA,NA,44392,45020,2849
Oregon,Gilliam,690,218,84,NA,NA,NA,706,256,39
Oregon,Harney,2714,577,235,NA,NA,NA,2672,667,181
Oregon,Hood River,3711,6286,522,NA,NA,NA,3497,6536,261
Oregon,Josephine,23808,11797,3543,NA,NA,NA,23620,13524,1699
Oregon,Klamath,18863,6190,2722,NA,NA,NA,19387,6994,1527
Oregon,Malheur,5960,2122,791,NA,NA,NA,6313,2089,475
Oregon,Multnomah,71903,241524,11897,NA,NA,NA,49416,250844,21186
Oregon,Tillamook,6561,5569,891,NA,NA,NA,5686,6735,396
Oregon,Umatilla,14987,6941,1781,NA,NA,NA,15133,7447,1138
Oregon,Wallowa,2511,1018,246,NA,NA,NA,2523,1134,164
Oregon,Wasco,5753,4476,868,NA,NA,NA,5763,4717,465
Oregon,Yamhill,23705,17274,3261,NA,NA,NA,19334,21027,2053
Pennsylvania,Butler,43446,31437,1520,45006,29595,1556,48402,27163,752
Pennsylvania,Fayette,20442,19759,646,20484,19523,626,23148,17076,0
Pennsylvania,Franklin,35594,18402,839,36690,17335,904,39068,15586,0
Pennsylvania,Greene,6109,5543,212,6154,5523,177,6941,4718,0
Pennsylvania,Jefferson,10688,4107,245,10507,4265,259,11810,3217,0
Pennsylvania,Lawrence,16691,15010,491,17352,14289,447,18221,13518,362
Pennsylvania,Monroe,21593,30774,803,22961,29372,792,22985,29249,353
Pennsylvania,Montgomery,119975,254985,4959,126373,246779,5709,137388,240399,0
Pennsylvania,Perry,10559,5680,362,11235,4973,374,12172,4308,0
Pennsylvania,Pike,11358,9053,314,11612,8671,326,11882,8702,0
Pennsylvania,Washington,39165,38213,1773,40380,37571,1273,43543,32134,0
Pennsylvania,Columbia,12091,9492,382,13081,8525,356,12341,9500,0
Pennsylvania,Crawford,17076,11570,534,17087,11151,514,17547,11293,344
Pennsylvania,Fulton,4202,1037,57,4173,1061,70,4387,888,0
Pennsylvania,Union,7674,6417,294,8315,5893,222,8950,5415,0
Pennsylvania,Adams,22463,15797,688,23374,14813,803,25552,13228,0
Pennsylvania,Bradford,13026,6810,493,12988,6876,367,14255,5691,0
Pennsylvania,Warren,8385,5140,259,8358,5074,234,9241,4483,0
Pennsylvania,Wayne,11726,7982,311,12239,7579,268,12514,7502,0
Pennsylvania,Clinton,6516,5292,226,6645,5070,217,7484,4441,0
Pennsylvania,Delaware,77162,159490,2727,80829,155427,3243,90844,146991,0
